indicatorId,geoUnit,year,value,qualifier,magnitude
PTRHC.02.QUALIFIED,GUY,2020,13.56206554121152,,
PTRHC.02.QUALIFIED,GUY,2021,34.4969482421875,,
PTRHC.02.QUALIFIED,GUY,2023,58.44044876098633,,
PTRHC.02.QUALIFIED,HND,2013,28.11078071594238,,
PTRHC.02.QUALIFIED,HND,2021,104.9026412963867,,
PTRHC.02.QUALIFIED,HND,2022,104.1501998901367,,
PTRHC.02.QUALIFIED,IDN,2016,22.06126385200818,,
PTRHC.02.QUALIFIED,IDN,2017,21.07441592464283,,
PTRHC.02.QUALIFIED,IDN,2018,21.07443678472463,,
PTRHC.02.QUALIFIED,IDN,2023,25.89743216096094,,
PTRHC.02.QUALIFIED,IND,2019,31.06480591628109,,
PTRHC.02.QUALIFIED,IND,2020,14.17234039306641,,
PTRHC.02.QUALIFIED,IND,2021,11.92013026212447,,
PTRHC.02.QUALIFIED,IND,2022,9.387316828225202,,
PTRHC.02.QUALIFIED,IND,2023,13.49003006620167,,
PTRHC.02.QUALIFIED,IND,2024,12.60414867070577,,
PTRHC.02.QUALIFIED,JAM,2015,11.99018955230713,,
PTRHC.02.QUALIFIED,JAM,2016,11.45077037811279,,
PTRHC.02.QUALIFIED,JAM,2018,15.52180004119873,,
PTRHC.02.QUALIFIED,JAM,2019,11.0425500869751,,
PTRHC.02.QUALIFIED,JAM,2020,13.49269008636475,,
PTRHC.02.QUALIFIED,JAM,2021,12.09733009338379,,
PTRHC.02.QUALIFIED,JAM,2023,11.12944984436035,,
PTRHC.02.QUALIFIED,JOR,2013,16.37910079956055,,
PTRHC.02.QUALIFIED,JOR,2014,17.72859954833984,,
PTRHC.02.QUALIFIED,JOR,2015,17.13999938964844,,
PTRHC.02.QUALIFIED,JOR,2016,16.95451927185059,,
PTRHC.02.QUALIFIED,JOR,2017,17.87504959106445,,
PTRHC.02.QUALIFIED,JOR,2018,17.55842018127441,,
PTRHC.02.QUALIFIED,JOR,2019,16.45492935180664,,
PTRHC.02.QUALIFIED,JOR,2020,16.60820960998535,,
PTRHC.02.QUALIFIED,JOR,2021,15.63313961029053,,
PTRHC.02.QUALIFIED,JOR,2022,17.96862983703613,,
PTRHC.02.QUALIFIED,JOR,2023,17.12318992614746,,
PTRHC.02.QUALIFIED,KAZ,2014,9.349281593356116,,
PTRHC.02.QUALIFIED,KAZ,2015,10.75226776680166,,
PTRHC.02.QUALIFIED,KAZ,2016,10.11437957294311,,
PTRHC.02.QUALIFIED,KAZ,2017,9.114768915799102,,
PTRHC.02.QUALIFIED,KAZ,2018,9.250187061416813,,
PTRHC.02.QUALIFIED,KAZ,2019,9.570478465183115,,
PTRHC.02.QUALIFIED,KAZ,2020,8.454686921785006,,
PTRHC.02.QUALIFIED,KAZ,2021,8.307371523229833,,
PTRHC.02.QUALIFIED,KAZ,2022,8.283687401537213,,
PTRHC.02.QUALIFIED,KAZ,2023,9.193026824278245,,
PTRHC.02.QUALIFIED,KAZ,2024,9.003080148812009,,
PTRHC.02.QUALIFIED,KEN,2014,31.94477081298828,,
PTRHC.02.QUALIFIED,KHM,2013,28.5920295715332,,
PTRHC.02.QUALIFIED,KHM,2014,31.3458194732666,,
PTRHC.02.QUALIFIED,KHM,2015,30.8103199005127,,
PTRHC.02.QUALIFIED,KHM,2016,32.10192108154297,,
PTRHC.02.QUALIFIED,KHM,2017,34.41772842407227,,
PTRHC.02.QUALIFIED,KHM,2018,33.34339904785156,,
PTRHC.02.QUALIFIED,KHM,2019,33.59371185302734,,
PTRHC.02.QUALIFIED,KHM,2020,33.90356063842773,,
PTRHC.02.QUALIFIED,KHM,2023,69.52262484225707,,
PTRHC.02.QUALIFIED,KIR,2019,11.82096774193548,,
PTRHC.02.QUALIFIED,KIR,2020,11.11031175059952,,
PTRHC.02.QUALIFIED,KIR,2023,12.55041980743408,,
PTRHC.02.QUALIFIED,KNA,2013,15.11649990081787,NAT_EST,
PTRHC.02.QUALIFIED,KNA,2015,10.57691955566406,,
PTRHC.02.QUALIFIED,KOR,2013,14.67343997955322,,
PTRHC.02.QUALIFIED,KOR,2014,13.63037014007568,,
PTRHC.02.QUALIFIED,KOR,2015,13.36118984222412,,
PTRHC.02.QUALIFIED,KOR,2016,13.25222015380859,,
PTRHC.02.QUALIFIED,KOR,2017,13.03085994720459,,
PTRHC.02.QUALIFIED,KOR,2018,12.72799015045166,,
PTRHC.02.QUALIFIED,KOR,2019,12.47222995758057,,
PTRHC.02.QUALIFIED,KOR,2020,12.2025899887085,,
PTRHC.02.QUALIFIED,KOR,2021,12.95413970947266,,
PTRHC.02.QUALIFIED,KOR,2022,12.24092960357666,,
PTRHC.02.QUALIFIED,KWT,2013,14.03007030487061,,
PTRHC.02.QUALIFIED,KWT,2014,13.16108989715576,,
PTRHC.02.QUALIFIED,KWT,2015,12.49081039428711,,
PTRHC.02.QUALIFIED,KWT,2020,8.686059951782227,,
PTRHC.02.QUALIFIED,LAO,2014,40.10486891385768,,
PTRHC.02.QUALIFIED,LAO,2015,40.160400390625,,
PTRHC.02.QUALIFIED,LAO,2016,42.5395486665147,,
PTRHC.02.QUALIFIED,LAO,2017,43.17389437526835,,
PTRHC.02.QUALIFIED,LAO,2018,43.17772934416485,,
